Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
7;1642492823385;18/01/2022 08:00:23;1642492824730;2;18/01/2022 10:00:24;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30001.997000000003;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
8;1642492828886;18/01/2022 08:00:28;1642492829977;2;18/01/2022 10:00:29;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;5208.299999952316;;;;;0;1;0;;;;;;Finish;;;
9;1642492829010;18/01/2022 08:00:29;1642492829995;2;18/01/2022 10:00:29;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;;;END TASK;;;;;101035;;;;;0;1;0;;;;;;;;;
1;1642514552522;18/01/2022 14:02:32;1642514552438;2;18/01/2022 16:02:32;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642514573154;18/01/2022 14:02:53;1642514573130;2;18/01/2022 16:02:53;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;20651.899999976158;;;;;0;1;0;;;;;;Instructions;;;
3;1642514580069;18/01/2022 14:03:00;1642514580033;2;18/01/2022 16:03:00;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;6890.800000011921;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642514585844;18/01/2022 14:03:05;1642514585823;2;18/01/2022 16:03:05;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;5784.800000011921;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642514588946;18/01/2022 14:03:08;1642514588922;2;18/01/2022 16:03:08;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8884;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642514591824;18/01/2022 14:03:11;1642514591805;2;18/01/2022 16:03:11;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;11767;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1642514599951;18/01/2022 14:03:19;1642514599931;2;18/01/2022 16:03:19;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19892.399999976158;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1642514610079;18/01/2022 14:03:30;1642514610036;2;18/01/2022 16:03:30;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29998.8;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
9;1642514624414;18/01/2022 14:03:44;1642514624357;2;18/01/2022 16:03:44;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;14314.899999976158;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
10;1642514630338;18/01/2022 14:03:50;1642514630310;2;18/01/2022 16:03:50;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5946.699999988079;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642514634871;18/01/2022 14:03:54;1642514634841;2;18/01/2022 16:03:54;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10477.299999952316;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642514638464;18/01/2022 14:03:58;1642514638441;2;18/01/2022 16:03:58;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14076.899999976158;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1642514644802;18/01/2022 14:04:04;1642514644780;2;18/01/2022 16:04:04;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;20416.19999998808;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1642514654435;18/01/2022 14:04:14;1642514654357;2;18/01/2022 16:04:14;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.788;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
15;1642514655825;18/01/2022 14:04:15;1642514655796;2;18/01/2022 16:04:15;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1432.3999999761581;;;;;0;1;0;;;;;;Finish;;;
16;1642514655904;18/01/2022 14:04:15;1642514655801;2;18/01/2022 16:04:15;55551;24;task-9nll;;18595454;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;103363;;;;;0;1;0;;;;;;;;;
1;1642524934102;18/01/2022 16:55:34;1642524933921;2;18/01/2022 18:55:33;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642524961315;18/01/2022 16:56:01;1642524961178;2;18/01/2022 18:56:01;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;27171.699999809265;;;;;0;1;0;;;;;;Instructions;;;
3;1642524971646;18/01/2022 16:56:11;1642524971493;2;18/01/2022 18:56:11;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;10297.599999904633;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642525001777;18/01/2022 16:56:41;1642525001479;2;18/01/2022 18:56:41;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29996.752999999997;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
5;1642525011970;18/01/2022 16:56:51;1642525011840;2;18/01/2022 18:56:51;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;10353.900000095367;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
6;1642525042017;18/01/2022 16:57:22;1642525041844;2;18/01/2022 18:57:21;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30003.222999999998;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
7;1642525043492;18/01/2022 16:57:23;1642525043353;2;18/01/2022 18:57:23;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1500.5;;;;;0;1;0;;;;;;Finish;;;
8;1642525043595;18/01/2022 16:57:23;1642525043356;2;18/01/2022 18:57:23;55551;24;task-9nll;;18604433;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;109435;;;;;0;1;0;;;;;;;;;
1;1642526041289;18/01/2022 17:14:01;1642526041184;2;18/01/2022 19:14:01;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642526155120;18/01/2022 17:15:55;1642526155045;2;18/01/2022 19:15:55;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;113772.40000003576;;;;;0;1;0;;;;;;Instructions;;;
3;1642526162801;18/01/2022 17:16:02;1642526162675;2;18/01/2022 19:16:02;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7614.899999976158;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642526166720;18/01/2022 17:16:06;1642526166633;2;18/01/2022 19:16:06;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;3947.400000035763;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642526170835;18/01/2022 17:16:10;1642526170757;2;18/01/2022 19:16:10;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8071.300000011921;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642526174150;18/01/2022 17:16:14;1642526173983;2;18/01/2022 19:16:13;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;11296.700000047684;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1642526180520;18/01/2022 17:16:20;1642526180434;2;18/01/2022 19:16:20;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17747.600000023842;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1642526190916;18/01/2022 17:16:30;1642526190836;2;18/01/2022 19:16:30;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;28149.700000047684;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1642526192747;18/01/2022 17:16:32;1642526192661;2;18/01/2022 19:16:32;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30000.228000000003;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
10;1642526325426;18/01/2022 17:18:45;1642526325304;2;18/01/2022 19:18:45;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;132630;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
11;1642526330754;18/01/2022 17:18:50;1642526330657;2;18/01/2022 19:18:50;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5339.600000023842;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642526339112;18/01/2022 17:18:59;1642526339061;2;18/01/2022 19:18:59;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13744.100000023842;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1642526345627;18/01/2022 17:19:05;1642526345574;2;18/01/2022 19:19:05;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;20256.30000001192;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1642526347932;18/01/2022 17:19:07;1642526347716;2;18/01/2022 19:19:07;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22398.200000047684;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1642526350080;18/01/2022 17:19:10;1642526349987;2;18/01/2022 19:19:09;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24669;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1642526354676;18/01/2022 17:19:14;1642526354623;2;18/01/2022 19:19:14;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29305.100000023842;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1642526355392;18/01/2022 17:19:15;1642526355298;2;18/01/2022 19:19:15;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.66599999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
18;1642526357657;18/01/2022 17:19:17;1642526357580;2;18/01/2022 19:19:17;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2269.699999988079;;;;;0;1;0;;;;;;Finish;;;
19;1642526357782;18/01/2022 17:19:17;1642526357584;2;18/01/2022 19:19:17;55551;24;task-9nll;;18605703;BLIND;5505611;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.110;1366x768;1356x589;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;316400;;;;;0;1;0;;;;;;;;;
1;1642526126914;18/01/2022 17:15:26;1642526126829;2;18/01/2022 19:15:26;55551;24;task-9nll;;18605780;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642526147260;18/01/2022 17:15:47;1642526147204;2;18/01/2022 19:15:47;55551;24;task-9nll;;18605780;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;20326.000000000004;;;;;0;1;0;;;;;;Instructions;;;
3;1642526160602;18/01/2022 17:16:00;1642526160549;2;18/01/2022 19:16:00;55551;24;task-9nll;;18605780;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;13325.000000000007;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642526190620;18/01/2022 17:16:30;1642526190555;2;18/01/2022 19:16:30;55551;24;task-9nll;;18605780;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30002;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
