Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
9;1634741318364;20/10/2021 14:48:38;1634741318327;3;20/10/2021 17:48:38;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;9666.100000023842;7450.800000011921;;hyppylauta;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
10;1634741320519;20/10/2021 14:48:40;1634741320471;3;20/10/2021 17:48:40;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;11810.300000011921;10090.300000011921;;pöytä;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
11;1634741323229;20/10/2021 14:48:43;1634741323183;3;20/10/2021 17:48:43;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;14522.300000011921;13858.300000011921;;silta;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
12;1634741328509;20/10/2021 14:48:48;1634741328463;3;20/10/2021 17:48:48;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;19802.5;17818.100000023842;;ovistoppari;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
13;1634741334852;20/10/2021 14:48:54;1634741334815;3;20/10/2021 17:48:54;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;26154.30000001192;24010.5;;leikkuulauta;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
14;1634741341052;20/10/2021 14:49:01;1634741340999;3;20/10/2021 17:49:00;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;32338.19999998808;27258.19999998808;;kalanperkuualusta;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
15;1634741344651;20/10/2021 14:49:04;1634741344599;3;20/10/2021 17:49:04;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;35938.19999998808;33274.19999998808;;loimutuslauta;8;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
16;1634741347487;20/10/2021 14:49:07;1634741347383;3;20/10/2021 17:49:07;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;38722.80000001192;36554.60000002384;;polttopuu;9;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
17;1634741357376;20/10/2021 14:49:17;1634741357327;3;20/10/2021 17:49:17;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;48666.40000003576;43618.40000003576;;siitä voi veistää puumiekan;10;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
18;1634741368389;20/10/2021 14:49:28;1634741368335;3;20/10/2021 17:49:28;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;59675;57450.90000003576;;istuinlauta;11;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
19;1634741388784;20/10/2021 14:49:48;1634741388735;3;20/10/2021 17:49:48;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;80074.40000003576;70906.80000001192;;voi silläkin lyödä nauloja jos ei muuta ole;12;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
20;1634741407752;20/10/2021 14:50:07;1634741407711;3;20/10/2021 17:50:07;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;99050.30000001192;96571.10000002384;;keinulauta;13;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
21;1634741421870;20/10/2021 14:50:21;1634741421823;3;20/10/2021 17:50:21;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;113162.60000002384;109626.69999998808;;maalausalusta;14;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
22;1634741428687;20/10/2021 14:50:28;1634741428637;3;20/10/2021 17:50:28;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;Zone1;timelimit_screen;119999.381;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
23;1634741433172;20/10/2021 14:50:33;1634741433126;3;20/10/2021 17:50:33;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;2;Screen 2;advancementZone;continue_button;4485.800000011921;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
24;1634741443560;20/10/2021 14:50:43;1634741443511;3;20/10/2021 17:50:43;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;10371.399999976158;7715.199999988079;;tiirikointi;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
25;1634741452385;20/10/2021 14:50:52;1634741452343;3;20/10/2021 17:50:52;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;19203;11187.300000011921;;puhelimen sim-korttiluukun avaus;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
26;1634741457550;20/10/2021 14:50:57;1634741457503;3;20/10/2021 17:50:57;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;24362.899999976158;19770.899999976158;;paperien liittäminen yhteen;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
27;1634741462630;20/10/2021 14:51:02;1634741462582;3;20/10/2021 17:51:02;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;29442.5;25603;;sähkönjohdin;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
28;1634741471917;20/10/2021 14:51:11;1634741471871;3;20/10/2021 17:51:11;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;38730.69999998808;34115;;neuleen silmukkamerkki;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
29;1634741488435;20/10/2021 14:51:28;1634741488375;3;20/10/2021 17:51:28;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;55235.30000001192;41315.30000001192;;avattuna sillä voi kaivaa asioita kolosta;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
30;1634741501360;20/10/2021 14:51:41;1634741501319;3;20/10/2021 17:51:41;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;68178.89999997616;59731.89999997616;;Siitä voi taitella sydämen -> koriste;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
31;1634741509986;20/10/2021 14:51:49;1634741509927;3;20/10/2021 17:51:49;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;76786.80000001192;74290.80000001192;;nippuside;8;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
32;1634741527366;20/10/2021 14:52:07;1634741527312;3;20/10/2021 17:52:07;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;94171;89083.59999996424;;terotettuna ongenkoukku;9;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
33;1634741548496;20/10/2021 14:52:28;1634741548400;3;20/10/2021 17:52:28;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;115259.39999997616;103363.09999996424;;taiteltuna voisi ehkä avata lattakantaisen ruuvin;10;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
34;1634741553191;20/10/2021 14:52:33;1634741553131;3;20/10/2021 17:52:33;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119999.28099999999;;;piik;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
35;1634741553258;20/10/2021 14:52:33;1634741553131;3;20/10/2021 17:52:33;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;Zone1;timelimit_screen;119999.28099999999;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
36;1634741559214;20/10/2021 14:52:39;1634741559157;3;20/10/2021 17:52:39;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;2;Screen 2;advancementZone;continue_button;6021.5;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
37;1634741567418;20/10/2021 14:52:47;1634741567375;3;20/10/2021 17:52:47;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;8209.800000011921;4641.899999976158;;jalassa kävely;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
38;1634741573183;20/10/2021 14:52:53;1634741573135;3;20/10/2021 17:52:53;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;13970;9514.800000011921;;retkellä lasinpidike;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
39;1634741576730;20/10/2021 14:52:56;1634741576687;3;20/10/2021 17:52:56;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;17522;15122.399999976158;;kukkaruukku;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
40;1634741595058;20/10/2021 14:53:15;1634741595016;3;20/10/2021 17:53:15;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;35850.39999997616;23561.899999976158;;siitä voi juoda (yök);4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
41;1634741603622;20/10/2021 14:53:23;1634741603583;3;20/10/2021 17:53:23;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;44418;38801.69999998808;;Sillä voi kantaa vettä;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
42;1634741608284;20/10/2021 14:53:28;1634741608239;3;20/10/2021 17:53:28;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;49074.30000001192;45794.60000002384;;voi kantaa hiekkaa;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
43;1634741625466;20/10/2021 14:53:45;1634741625391;3;20/10/2021 17:53:45;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;66226;57738.10000002384;;tappaa ötökkä lyömällä sillä;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
44;1634741638140;20/10/2021 14:53:58;1634741638095;3;20/10/2021 17:53:58;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;78930;71153.69999998808;;jos phja on kova, voi hakata kaulaa;8;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
45;1634741648832;20/10/2021 14:54:08;1634741648743;3;20/10/2021 17:54:08;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;89577.80000001192;80345.69999998808;;naulaa hakata, kirjoitinko kaulaa...;9;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
46;1634741666245;20/10/2021 14:54:26;1634741666191;3;20/10/2021 17:54:26;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;107025.89999997616;97402;;kengällä voi heittää, vaikka rosvoa;10;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
47;1634741679197;20/10/2021 14:54:39;1634741679151;3;20/10/2021 17:54:39;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;Zone1;timelimit_screen;119999.30599999998;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
48;1634741685386;20/10/2021 14:54:45;1634741683133;3;20/10/2021 17:54:43;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;2;Screen 2;advancementZone;continue_button;3977.400000035763;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
49;1634741689648;20/10/2021 14:54:49;1634741689591;3;20/10/2021 17:54:49;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;6453.5;3909.5;;lukeminen;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
50;1634741692865;20/10/2021 14:54:52;1634741692823;3;20/10/2021 17:54:52;55551;22;task-7mar;;16540391;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x610;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;9685.400000035763;7325.800000011921;;katseleminen;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
